,CoC Name,CoC Number,Year,Overall Homeless,Overall Homeless - Under 18,Overall Homeless - Age 18 to 24,Overall Homeless - Over 24,Overall Homeless - Male,Overall Homeless - Female,Overall Homeless - Transgender,Overall Homeless - Nonbinary Gender,Overall Homeless - White,Overall Homeless - Black or African American,Overall Homeless - Asian or Asian American,Overall Homeless - American Indian or Alaska Native,Overall Homeless - Native Hawaiian or Other Pacific Islander,Overall Homeless - Multiple Races,Overall Homeless - Hispanic/Latino,Overall Homeless - Non-Hispanic/Non-Latino,Label
1394,Manchester CoC,NH-501,2019,461.0,0.2451193058568329,0.0932754880694143,0.6616052060737527,0.544468546637744,0.4490238611713666,0.0043383947939262,0.0021691973969631,0.7939262472885033,0.1041214750542299,0.0043383947939262,0.0065075921908893,0.0043383947939262,0.0867678958785249,0.1344902386117136,0.8655097613882863,3
1395,Nashua/Hillsborough County CoC,NH-502,2019,266.0,0.3157894736842105,0.0451127819548872,0.6390977443609023,0.5864661654135338,0.4135338345864661,0.0,0.0,0.849624060150376,0.0864661654135338,0.018796992481203,0.0037593984962406,0.0037593984962406,0.037593984962406,0.2180451127819548,0.7819548872180451,3
1396,Atlantic City & County CoC,NJ-500,2019,357.0,0.0504201680672268,0.103641456582633,0.84593837535014,0.7254901960784313,0.2745098039215686,0.0,0.0,0.4621848739495798,0.4705882352941176,0.0224089635854341,0.011204481792717,0.0056022408963585,0.0280112044817927,0.1372549019607843,0.8627450980392157,4
1397,Bergen County CoC,NJ-501,2019,271.0,0.2472324723247232,0.070110701107011,0.6826568265682657,0.5239852398523985,0.4723247232472324,0.003690036900369,0.0,0.5904059040590406,0.3394833948339483,0.03690036900369,0.011070110701107,0.003690036900369,0.018450184501845,0.2767527675276753,0.7232472324723247,0
1398,Burlington County CoC,NJ-502,2019,518.0,0.332046332046332,0.0675675675675675,0.6003861003861004,0.4942084942084942,0.5038610038610039,0.0019305019305019,0.0,0.3552123552123552,0.5579150579150579,0.0057915057915057,0.0038610038610038,0.0077220077220077,0.0694980694980695,0.0926640926640926,0.9073359073359072,1
1399,"Camden City & County/Gloucester, Cape May, Cumberland Counties CoC",NJ-503,2019,979.0,0.1266598569969356,0.0715015321756894,0.8018386108273748,0.6353421859039836,0.3626149131767109,0.0020429009193054,0.0,0.4770173646578141,0.4902962206332993,0.0020429009193054,0.0061287027579162,0.0081716036772216,0.0163432073544433,0.1399387129724208,0.8600612870275791,4
1400,Newark/Essex County CoC,NJ-504,2019,2235.0,0.2348993288590604,0.0935123042505592,0.6715883668903803,0.5713646532438479,0.4246085011185682,0.003579418344519,0.0004474272930648,0.1749440715883669,0.7995525727069351,0.0008948545861297,0.0116331096196868,0.007158836689038,0.0058165548098434,0.1512304250559284,0.8487695749440716,1
1401,"Jersey City, Bayonne/Hudson County CoC",NJ-506,2019,890.0,0.1101123595505618,0.046067415730337,0.8438202247191011,0.6775280898876405,0.3213483146067415,0.0011235955056179,0.0,0.4348314606741573,0.5393258426966292,0.0123595505617977,0.0056179775280898,0.0011235955056179,0.0067415730337078,0.3280898876404494,0.6719101123595506,4
1402,New Brunswick/Middlesex County CoC,NJ-507,2019,620.0,0.2548387096774193,0.0758064516129032,0.6693548387096774,0.5919354838709677,0.4080645161290323,0.0,0.0,0.482258064516129,0.4419354838709677,0.0064516129032258,0.0064516129032258,0.0032258064516129,0.0596774193548387,0.3806451612903225,0.6193548387096774,2
1403,Monmouth County CoC,NJ-508,2019,359.0,0.2618384401114206,0.0724233983286908,0.6657381615598886,0.596100278551532,0.403899721448468,0.0,0.0,0.5292479108635098,0.415041782729805,0.0027855153203342,0.0027855153203342,0.0055710306406685,0.0445682451253481,0.2479108635097493,0.7520891364902507,4
1404,Morris County CoC,NJ-509,2019,388.0,0.2268041237113402,0.0876288659793814,0.6855670103092784,0.6134020618556701,0.384020618556701,0.0025773195876288,0.0,0.7268041237113402,0.2319587628865979,0.0077319587628865,0.0103092783505154,0.0,0.0231958762886597,0.1597938144329896,0.8402061855670103,3
1405,Lakewood Township/Ocean County CoC,NJ-510,2019,305.0,0.2524590163934426,0.1344262295081967,0.6131147540983607,0.5377049180327869,0.4524590163934426,0.0065573770491803,0.0032786885245901,0.659016393442623,0.2819672131147541,0.0,0.0065573770491803,0.0065573770491803,0.0459016393442622,0.1704918032786885,0.8295081967213115,0
1406,Paterson/Passaic County CoC,NJ-511,2019,391.0,0.1636828644501279,0.0639386189258312,0.7723785166240409,0.5677749360613811,0.4296675191815857,0.0025575447570332,0.0,0.4578005115089514,0.4629156010230179,0.0076726342710997,0.0204603580562659,0.0306905370843989,0.0204603580562659,0.329923273657289,0.670076726342711,4
1407,Salem County CoC,NJ-512,2019,29.0,0.4827586206896552,0.0,0.5172413793103449,0.4482758620689655,0.5517241379310345,0.0,0.0,0.2413793103448276,0.7586206896551724,0.0,0.0,0.0,0.0,0.2413793103448276,0.7586206896551724,1
1408,Somerset County CoC,NJ-513,2019,301.0,0.2491694352159468,0.1262458471760797,0.6245847176079734,0.5647840531561462,0.4352159468438538,0.0,0.0,0.4617940199335548,0.4684385382059801,0.0299003322259136,0.0,0.0,0.0398671096345514,0.132890365448505,0.867109634551495,4
1409,Trenton/Mercer County CoC,NJ-514,2019,448.0,0.1741071428571428,0.0669642857142857,0.7589285714285714,0.6875,0.3125,0.0,0.0,0.3258928571428571,0.640625,0.0066964285714285,0.0066964285714285,0.0022321428571428,0.0178571428571428,0.2142857142857142,0.7857142857142857,1
1410,Elizabeth/Union County CoC,NJ-515,2019,437.0,0.2768878718535469,0.0869565217391304,0.6361556064073226,0.5240274599542334,0.4759725400457666,0.0,0.0,0.2379862700228833,0.700228832951945,0.0091533180778032,0.0160183066361556,0.0,0.0366132723112128,0.2562929061784897,0.7437070938215103,1
1411,"Warren, Sussex, Hunterdon Counties CoC",NJ-516,2019,334.0,0.1736526946107784,0.0718562874251497,0.7544910179640718,0.5389221556886228,0.4610778443113772,0.0,0.0,0.7305389221556886,0.2425149700598802,0.0059880239520958,0.0059880239520958,0.0,0.0149700598802395,0.0868263473053892,0.9131736526946108,3
1412,Albuquerque CoC,NM-500,2019,1524.0,0.1358267716535433,0.0649606299212598,0.7992125984251969,0.6594488188976378,0.3300524934383202,0.0091863517060367,0.0013123359580052,0.6174540682414699,0.0708661417322834,0.0098425196850393,0.2532808398950131,0.0098425196850393,0.0387139107611548,0.410761154855643,0.589238845144357,2
1413,New Mexico Balance of State CoC,NM-501,2019,1717.0,0.1793826441467676,0.0687245195107746,0.7518928363424577,0.5387303436225975,0.4513686662783925,0.0029120559114735,0.0069889341875364,0.5247524752475248,0.0489225393127548,0.0011648223645894,0.2655794991263832,0.0069889341875364,0.1525917297612114,0.4286546301688992,0.5713453698311007,2
1414,Las Vegas/Clark County CoC,NV-500,2019,5530.0,0.0933092224231464,0.1656419529837251,0.7410488245931284,0.7081374321880651,0.2867992766726944,0.0050632911392405,0.0,0.5376130198915009,0.3699819168173598,0.0227848101265822,0.0236889692585895,0.0081374321880651,0.0377938517179023,0.1325497287522604,0.8674502712477397,4
1415,"Reno, Sparks/Washoe County CoC",NV-501,2019,1256.0,0.0875796178343949,0.072452229299363,0.839968152866242,0.7062101910828026,0.2906050955414013,0.0023885350318471,0.000796178343949,0.7587579617834395,0.1281847133757961,0.0143312101910828,0.0406050955414012,0.0111464968152866,0.0469745222929936,0.1584394904458598,0.8415605095541401,3
1416,Nevada Balance of State CoC,NV-502,2019,383.0,0.0783289817232376,0.0469973890339425,0.8746736292428199,0.6240208877284595,0.3759791122715404,0.0,0.0,0.9686684073107048,0.0078328981723237,0.0,0.0078328981723237,0.0,0.0156657963446475,0.04177545691906,0.95822454308094,3
1417,"Rochester, Irondequoit, Greece/Monroe County CoC",NY-500,2019,849.0,0.1955241460541814,0.1224970553592461,0.6819787985865724,0.6466431095406361,0.3510011778563015,0.0023557126030624,0.0,0.3875147232037691,0.5453474676089517,0.0047114252061248,0.0,0.0011778563015312,0.061248527679623,0.1872791519434629,0.8127208480565371,1
1418,"Elmira/Steuben, Allegany, Livingston, Chemung, Schuyler Counties CoC",NY-501,2019,240.0,0.2833333333333333,0.0791666666666666,0.6375,0.5291666666666667,0.4708333333333333,0.0,0.0,0.8291666666666667,0.1291666666666666,0.0041666666666666,0.0041666666666666,0.0041666666666666,0.0291666666666666,0.0041666666666666,0.9958333333333332,3
1419,Albany City & County CoC,NY-503,2019,750.0,0.1906666666666666,0.0533333333333333,0.756,0.7226666666666667,0.2733333333333333,0.004,0.0,0.392,0.5173333333333333,0.0106666666666666,0.0093333333333333,0.0026666666666666,0.068,0.1426666666666666,0.8573333333333333,4
1420,"Syracuse, Auburn/Onondaga, Oswego, Cayuga Counties CoC",NY-505,2019,732.0,0.1543715846994535,0.1092896174863388,0.7363387978142076,0.6256830601092896,0.3674863387978142,0.0068306010928961,0.0,0.5286885245901639,0.3592896174863388,0.0027322404371584,0.0122950819672131,0.0109289617486338,0.0860655737704918,0.1010928961748633,0.8989071038251366,4
1421,Schenectady City & County CoC,NY-507,2019,372.0,0.2043010752688172,0.0725806451612903,0.7231182795698925,0.5833333333333334,0.4166666666666667,0.0,0.0,0.4408602150537634,0.3763440860215054,0.0026881720430107,0.0026881720430107,0.0,0.1774193548387097,0.1747311827956989,0.8252688172043011,4
1422,"Buffalo, Niagara Falls/Erie, Niagara, Orleans, Genesee, Wyoming Counties CoC",NY-508,2019,924.0,0.2835497835497835,0.0692640692640692,0.6471861471861472,0.5616883116883117,0.4339826839826839,0.001082251082251,0.0032467532467532,0.4188311688311688,0.4891774891774891,0.0032467532467532,0.0108225108225108,0.0032467532467532,0.0746753246753246,0.1071428571428571,0.8928571428571429,1
1423,Ithaca/Tompkins County CoC,NY-510,2019,171.0,0.1695906432748538,0.1871345029239766,0.6432748538011696,0.5730994152046783,0.4269005847953216,0.0,0.0,0.5847953216374269,0.2748538011695906,0.0,0.0116959064327485,0.0,0.1286549707602339,0.0818713450292397,0.9181286549707602,0
1424,"Binghamton, Union Town/Broome, Otsego, Chenango, Delaware, Cortland, Tioga Count",NY-511,2019,318.0,0.1132075471698113,0.1257861635220125,0.7610062893081762,0.6981132075471698,0.3018867924528302,0.0,0.0,0.8773584905660378,0.0943396226415094,0.0125786163522012,0.0062893081761006,0.0,0.0094339622641509,0.0345911949685534,0.9654088050314464,3
1425,Troy/Rensselaer County CoC,NY-512,2019,199.0,0.2613065326633166,0.0954773869346733,0.6432160804020101,0.5025125628140703,0.4824120603015075,0.0150753768844221,0.0,0.3819095477386934,0.5728643216080402,0.0050251256281407,0.0,0.0100502512562814,0.0301507537688442,0.1658291457286432,0.8341708542713567,1
1426,"Wayne, Ontario, Seneca, Yates Counties CoC",NY-513,2019,205.0,0.2146341463414634,0.073170731707317,0.7121951219512195,0.5804878048780487,0.4195121951219512,0.0,0.0,0.7658536585365854,0.2292682926829268,0.0,0.0048780487804878,0.0,0.0,0.1317073170731707,0.8682926829268293,3
1427,"Jamestown, Dunkirk/Chautauqua County CoC",NY-514,2019,96.0,0.3333333333333333,0.1354166666666666,0.53125,0.5208333333333334,0.4791666666666667,0.0,0.0,0.8645833333333334,0.1041666666666666,0.0,0.0,0.0,0.03125,0.375,0.625,2
1428,"Utica, Rome/Oneida, Madison Counties CoC",NY-518,2019,168.0,0.1785714285714285,0.1488095238095238,0.6726190476190477,0.5714285714285714,0.4107142857142857,0.0119047619047619,0.0059523809523809,0.6785714285714286,0.2321428571428571,0.0119047619047619,0.0059523809523809,0.0119047619047619,0.0595238095238095,0.0833333333333333,0.9166666666666666,3
1429,"Columbia, Greene Counties CoC",NY-519,2019,200.0,0.285,0.09,0.625,0.495,0.495,0.01,0.0,0.625,0.275,0.0,0.0,0.0,0.1,0.095,0.905,0
1430,"Franklin, Essex Counties CoC",NY-520,2019,24.0,0.0416666666666666,0.0833333333333333,0.875,0.7083333333333334,0.2916666666666667,0.0,0.0,0.8333333333333334,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0416666666666666,0.9583333333333334,3
1431,"Jefferson, Lewis, St. Lawrence Counties CoC",NY-522,2019,53.0,0.1320754716981132,0.1698113207547169,0.6981132075471698,0.4716981132075472,0.5283018867924528,0.0,0.0,0.8301886792452831,0.1132075471698113,0.0,0.0188679245283018,0.0,0.0377358490566037,0.0,1.0,3
1432,"Glens Falls, Saratoga Springs/Saratoga, Washington, Warren, Hamilton Counties Co",NY-523,2019,268.0,0.1529850746268656,0.1343283582089552,0.7126865671641791,0.6044776119402985,0.3955223880597014,0.0,0.0,0.75,0.1865671641791045,0.0186567164179104,0.0111940298507462,0.0,0.0335820895522388,0.1156716417910447,0.8843283582089553,3
1433,New York Balance of State Continuum of Care,NY-525,2019,527.0,0.2656546489563567,0.1062618595825427,0.6280834914611005,0.5806451612903226,0.4174573055028463,0.0,0.0018975332068311,0.7988614800759013,0.1024667931688804,0.0,0.0132827324478178,0.0018975332068311,0.0834914611005692,0.1461100569259962,0.8538899430740038,3
1434,New York City CoC,NY-600,2019,78604.0,0.3145514223194748,0.0930741438094753,0.5923744338710498,0.5254439977609282,0.4694926466846471,0.0048216375756958,0.0002417179787288,0.1874713755025189,0.7400386748765966,0.0133835428222482,0.0034222176988448,0.0116151849778637,0.0440690041219276,0.360910386239886,0.639089613760114,1
1435,Poughkeepsie/Dutchess County CoC,NY-601,2019,533.0,0.3151969981238274,0.073170731707317,0.6116322701688556,0.5046904315196998,0.4934333958724202,0.0,0.0018761726078799,0.4634146341463415,0.4896810506566604,0.0,0.0018761726078799,0.0037523452157598,0.0412757973733583,0.1538461538461538,0.8461538461538461,0
1436,"Newburgh, Middletown/Orange County CoC",NY-602,2019,589.0,0.3803056027164685,0.1256366723259762,0.4940577249575552,0.5483870967741935,0.4516129032258064,0.0,0.0,0.4499151103565365,0.4159592529711375,0.0,0.0,0.0,0.1341256366723259,0.2122241086587436,0.7877758913412564,0
1437,"Nassau, Suffolk Counties CoC",NY-603,2019,3843.0,0.4309133489461358,0.0624512099921936,0.5066354410616706,0.477751756440281,0.5219880301847515,0.0002602133749674,0.0,0.3611761644548529,0.5688264376788967,0.0085870413739266,0.0091074681238615,0.0028623471246422,0.0494405412438199,0.189695550351288,0.810304449648712,1
1438,"Yonkers, Mount Vernon/Westchester County CoC",NY-604,2019,1812.0,0.4039735099337748,0.0717439293598234,0.5242825607064018,0.5038631346578366,0.4955849889624724,0.0005518763796909,0.0,0.293598233995585,0.6832229580573952,0.0027593818984547,0.0066225165562913,0.0016556291390728,0.0121412803532008,0.2599337748344371,0.7400662251655629,1
1439,Rockland County CoC,NY-606,2019,182.0,0.1153846153846153,0.0494505494505494,0.8351648351648352,0.6483516483516484,0.3461538461538461,0.0054945054945054,0.0,0.5164835164835165,0.3571428571428571,0.0054945054945054,0.0,0.0,0.1208791208791208,0.2032967032967033,0.7967032967032966,4
1440,Kingston/Ulster County CoC,NY-608,2019,432.0,0.375,0.0856481481481481,0.5393518518518519,0.5046296296296297,0.4930555555555556,0.0023148148148148,0.0,0.6689814814814815,0.2222222222222222,0.0208333333333333,0.0138888888888888,0.0,0.074074074074074,0.1226851851851851,0.8773148148148148,0
1441,Cincinnati/Hamilton County CoC,OH-500,2019,1082.0,0.1922365988909427,0.0822550831792976,0.7255083179297597,0.666358595194085,0.3290203327171904,0.0036968576709796,0.0009242144177449,0.3743068391866913,0.5905730129390019,0.0009242144177449,0.0018484288354898,0.0,0.032347504621072,0.0120147874306839,0.987985212569316,1
1442,Toledo/Lucas County CoC,OH-501,2019,611.0,0.2618657937806874,0.0376432078559738,0.7004909983633388,0.55810147299509,0.44189852700491,0.0,0.0,0.4271685761047463,0.4991816693944353,0.0,0.0081833060556464,0.0,0.0654664484451718,0.0736497545008183,0.9263502454991815,1
1443,Cleveland/Cuyahoga County CoC,OH-502,2019,1618.0,0.1662546353522867,0.0747836835599505,0.7589616810877626,0.6742892459826947,0.3207663782447466,0.0049443757725587,0.0,0.2503090234857849,0.7243510506798516,0.003708281829419,0.0024721878862793,0.0018541409147095,0.0173053152039555,0.0488257107540173,0.9511742892459828,1
1444,Columbus/Franklin County CoC,OH-503,2019,1907.0,0.1856318825380178,0.1001573151546932,0.714210802307289,0.5998951232302046,0.3964341898269533,0.0031463030938647,0.0005243838489774,0.2941793392763503,0.6360776088096487,0.0020975353959098,0.0031463030938647,0.0020975353959098,0.0624016780283167,0.037231253277399,0.9627687467226008,1
1445,Youngstown/Mahoning County CoC,OH-504,2019,148.0,0.1891891891891892,0.0405405405405405,0.7702702702702703,0.7905405405405406,0.2094594594594594,0.0,0.0,0.5608108108108109,0.3783783783783784,0.0,0.0,0.0067567567567567,0.054054054054054,0.0608108108108108,0.9391891891891893,4
1446,"Dayton, Kettering/Montgomery County CoC",OH-505,2019,681.0,0.1262848751835536,0.1380323054331864,0.73568281938326,0.6549192364170338,0.3348017621145374,0.0088105726872246,0.0014684287812041,0.4684287812041116,0.4640234948604992,0.0029368575624082,0.0088105726872246,0.0014684287812041,0.0543318649045521,0.026431718061674,0.973568281938326,4
1447,"Akron, Barberton/Summit County CoC",OH-506,2019,546.0,0.1446886446886447,0.0476190476190476,0.8076923076923077,0.5897435897435898,0.4102564102564102,0.0,0.0,0.510989010989011,0.4304029304029304,0.0128205128205128,0.0054945054945054,0.0,0.0402930402930402,0.0109890109890109,0.989010989010989,4
1448,Ohio Balance of State CoC,OH-507,2019,3479.0,0.2451853981029031,0.0833572865766024,0.6714573153204944,0.5403851681517677,0.4590399540097729,0.0005748778384593,0.0,0.7801092267893073,0.1701638401839609,0.0014371945961483,0.0043115837884449,0.0020120724346076,0.0419660822075309,0.0402414486921529,0.959758551307847,3
1449,"Canton, Massillon, Alliance/Stark County CoC",OH-508,2019,273.0,0.358974358974359,0.0476190476190476,0.5934065934065934,0.4505494505494505,0.5494505494505495,0.0,0.0,0.5604395604395604,0.2857142857142857,0.0036630036630036,0.0036630036630036,0.0,0.1465201465201465,0.0293040293040293,0.9706959706959708,0
1450,North Central Oklahoma CoC,OK-500,2019,178.0,0.247191011235955,0.196629213483146,0.5561797752808989,0.5168539325842697,0.4831460674157303,0.0,0.0,0.7134831460674157,0.0617977528089887,0.0,0.1292134831460674,0.0337078651685393,0.0617977528089887,0.0674157303370786,0.9325842696629212,3
1451,Tulsa City & County CoC,OK-501,2019,1188.0,0.1296296296296296,0.106060606060606,0.7643097643097643,0.6675084175084175,0.3274410774410774,0.0016835016835016,0.0033670033670033,0.5303030303030303,0.2239057239057239,0.005050505050505,0.1557239057239057,0.0,0.085016835016835,0.0715488215488215,0.9284511784511784,4
1452,Oklahoma City CoC,OK-502,2019,1273.0,0.1029065200314218,0.0706991358994501,0.826394344069128,0.6889238020424194,0.3040062843676355,0.0039277297721916,0.0031421838177533,0.5828750981932443,0.2710133542812254,0.0039277297721916,0.0785545954438334,0.0007855459544383,0.0628436763550667,0.0871956009426551,0.9128043990573448,4
1453,Oklahoma Balance of State CoC,OK-503,2019,279.0,0.1218637992831541,0.078853046594982,0.7992831541218638,0.5627240143369175,0.4372759856630824,0.0,0.0,0.7311827956989247,0.0931899641577061,0.003584229390681,0.1326164874551971,0.021505376344086,0.017921146953405,0.053763440860215,0.946236559139785,3
1454,Norman/Cleveland County CoC,OK-504,2019,347.0,0.0749279538904899,0.0345821325648415,0.8904899135446686,0.7031700288184438,0.2968299711815562,0.0,0.0,0.8559077809798271,0.0518731988472622,0.0028818443804034,0.0432276657060518,0.0057636887608069,0.0403458213256484,0.0201729106628242,0.9798270893371758,3
1455,Northeast Oklahoma CoC,OK-505,2019,228.0,0.2280701754385964,0.0526315789473684,0.7192982456140351,0.6228070175438597,0.3771929824561403,0.0,0.0,0.6359649122807017,0.0526315789473684,0.0087719298245614,0.2456140350877192,0.0043859649122807,0.0526315789473684,0.0745614035087719,0.925438596491228,3
1456,Southwest Oklahoma Regional CoC,OK-506,2019,158.0,0.2468354430379747,0.0253164556962025,0.7278481012658228,0.6835443037974683,0.3164556962025316,0.0,0.0,0.569620253164557,0.2784810126582278,0.0,0.1329113924050632,0.0189873417721519,0.0,0.0569620253164556,0.9430379746835444,4
1457,Southeastern Oklahoma Regional CoC,OK-507,2019,293.0,0.2354948805460751,0.0887372013651877,0.6757679180887372,0.5631399317406144,0.4368600682593856,0.0,0.0,0.658703071672355,0.1023890784982935,0.0,0.1535836177474402,0.0,0.0853242320819112,0.0614334470989761,0.938566552901024,3
1458,"Eugene, Springfield/Lane County CoC",OR-500,2019,2165.0,0.0766743648960739,0.0605080831408776,0.8628175519630485,0.6988452655889146,0.2956120092378753,0.0036951501154734,0.0018475750577367,0.828175519630485,0.036027713625866,0.002771362586605,0.025866050808314,0.0101616628175519,0.0969976905311778,0.0762124711316397,0.9237875288683602,3
1459,"Portland, Gresham/Multnomah County CoC",OR-501,2019,4015.0,0.0485678704856787,0.0709838107098381,0.8804483188044832,0.6303860523038606,0.3484433374844334,0.0104607721046077,0.0107098381070983,0.6734744707347448,0.1414694894146949,0.011706102117061,0.0640099626400996,0.0159402241594022,0.0933997509339975,0.0951432129514321,0.904856787048568,3
1460,"Medford, Ashland/Jackson County CoC",OR-502,2019,712.0,0.0997191011235955,0.0772471910112359,0.8230337078651685,0.6643258426966292,0.3314606741573033,0.0028089887640449,0.0014044943820224,0.8370786516853933,0.0294943820224719,0.0014044943820224,0.0505617977528089,0.0182584269662921,0.0632022471910112,0.122191011235955,0.8778089887640449,3
1461,Central Oregon CoC,OR-503,2019,880.0,0.1670454545454545,0.0863636363636363,0.7465909090909091,0.575,0.4193181818181818,0.0022727272727272,0.0034090909090909,0.8522727272727273,0.0147727272727272,0.0,0.1068181818181818,0.0034090909090909,0.0227272727272727,0.0522727272727272,0.9477272727272728,3
1462,Oregon Balance of State CoC,OR-505,2019,7103.0,0.2719977474306631,0.0699704350274531,0.6580318175418837,0.5461072786146699,0.4507954385470927,0.0021117837533436,0.0009854990848937,0.8768126143882866,0.0192876249472054,0.0030972828382373,0.0413909615655356,0.0088694917640433,0.0505420244966915,0.1062931155849641,0.8937068844150359,3
1463,"Hillsboro, Beaverton/Washington County CoC",OR-506,2019,530.0,0.1528301886792452,0.0698113207547169,0.7773584905660378,0.6641509433962264,0.3150943396226415,0.0150943396226415,0.0056603773584905,0.7584905660377359,0.1018867924528302,0.0018867924528301,0.0264150943396226,0.0490566037735849,0.0622641509433962,0.1283018867924528,0.8716981132075472,3
1464,Clackamas County CoC,OR-507,2019,471.0,0.1125265392781316,0.0743099787685774,0.8131634819532909,0.6305732484076433,0.3694267515923566,0.0,0.0,0.7770700636942676,0.0530785562632696,0.0106157112526539,0.0552016985138004,0.0084925690021231,0.0955414012738853,0.1358811040339702,0.8641188959660298,3
1465,Philadelphia CoC,PA-500,2019,5735.0,0.2242371403661726,0.0781168265039232,0.6976460331299041,0.606974716652136,0.3860505666957279,0.0047079337401918,0.0022667829119442,0.2181342632955536,0.7506538796861377,0.005231037489102,0.003487358326068,0.0050566695727986,0.01743679163034,0.0918918918918919,0.9081081081081082,1
1466,Harrisburg/Dauphin County CoC,PA-501,2019,418.0,0.2033492822966507,0.1196172248803827,0.6770334928229665,0.6626794258373205,0.3373205741626794,0.0,0.0,0.3684210526315789,0.5765550239234449,0.0023923444976076,0.0023923444976076,0.0,0.0502392344497607,0.1531100478468899,0.84688995215311,1
1467,"Upper Darby, Chester, Haverford/Delaware County CoC",PA-502,2019,400.0,0.3125,0.0475,0.64,0.53,0.47,0.0,0.0,0.2425,0.7025,0.005,0.0025,0.0025,0.045,0.0725,0.9275,1
1468,"Wilkes-Barre, Hazleton/Luzerne County CoC",PA-503,2019,164.0,0.2621951219512195,0.1280487804878048,0.6097560975609756,0.4573170731707317,0.5426829268292683,0.0,0.0,0.6219512195121951,0.3414634146341463,0.0,0.0,0.0,0.0365853658536585,0.1280487804878048,0.8719512195121951,0
1469,"Lower Merion, Norristown, Abington/Montgomery County CoC",PA-504,2019,246.0,0.3333333333333333,0.0528455284552845,0.6138211382113821,0.4390243902439024,0.5609756097560976,0.0,0.0,0.3333333333333333,0.5975609756097561,0.0121951219512195,0.0040650406504065,0.0,0.0528455284552845,0.0447154471544715,0.9552845528455284,1
1470,Chester County CoC,PA-505,2019,528.0,0.1799242424242424,0.0284090909090909,0.7916666666666666,0.7045454545454546,0.2954545454545454,0.0,0.0,0.5454545454545454,0.4356060606060606,0.0,0.0037878787878787,0.0018939393939393,0.0132575757575757,0.0909090909090909,0.9090909090909092,4
1471,Reading/Berks County CoC,PA-506,2019,597.0,0.152428810720268,0.0753768844221105,0.7721943048576214,0.628140703517588,0.3634840871021775,0.0,0.0083752093802345,0.6130653266331658,0.3283082077051926,0.0,0.0016750418760469,0.0,0.0569514237855946,0.338358458961474,0.661641541038526,2
1472,Scranton/Lackawanna County CoC,PA-508,2019,186.0,0.1290322580645161,0.1451612903225806,0.7258064516129032,0.6397849462365591,0.3548387096774194,0.0053763440860215,0.0,0.7688172043010753,0.1720430107526881,0.0,0.0,0.0,0.0591397849462365,0.1774193548387097,0.8225806451612904,3
1473,Eastern Pennsylvania CoC,PA-509,2019,1843.0,0.2533912099837221,0.107433532284319,0.6391752577319587,0.5512750949538795,0.4487249050461204,0.0,0.0,0.7400976668475312,0.2116115029842648,0.0032555615843733,0.0054259359739555,0.0037981551817688,0.0358111774281063,0.1779706999457406,0.8220293000542593,3
1474,Lancaster City & County CoC,PA-510,2019,422.0,0.2772511848341232,0.0876777251184834,0.6350710900473934,0.5450236966824644,0.4549763033175355,0.0,0.0,0.6184834123222749,0.2819905213270142,0.0023696682464454,0.0118483412322274,0.0,0.0853080568720379,0.2985781990521327,0.7014218009478673,0
1475,"Bristol, Bensalem/Bucks County CoC",PA-511,2019,359.0,0.3454038997214484,0.0724233983286908,0.5821727019498607,0.4428969359331476,0.5515320334261838,0.0055710306406685,0.0,0.6657381615598886,0.2701949860724233,0.0055710306406685,0.0139275766016713,0.0027855153203342,0.0417827298050139,0.1253481894150417,0.8746518105849582,0
1476,York City & County CoC,PA-512,2019,321.0,0.292834890965732,0.0747663551401869,0.632398753894081,0.557632398753894,0.4423676012461059,0.0,0.0,0.5700934579439252,0.3052959501557632,0.0,0.0,0.0124610591900311,0.1121495327102803,0.1713395638629283,0.8286604361370716,0
1477,"Pittsburgh, McKeesport, Penn Hills/Allegheny County CoC",PA-600,2019,774.0,0.1447028423772609,0.0968992248062015,0.7583979328165374,0.6266149870801033,0.3708010335917313,0.0025839793281653,0.0,0.4134366925064599,0.4780361757105943,0.0103359173126615,0.0025839793281653,0.0064599483204134,0.0891472868217054,0.0361757105943152,0.9638242894056848,4
1478,Western Pennsylvania CoC,PA-601,2019,727.0,0.2200825309491059,0.0742778541953232,0.7056396148555708,0.5433287482806052,0.4566712517193947,0.0,0.0,0.8363136176066025,0.1375515818431912,0.0027510316368638,0.0041265474552957,0.0013755158184319,0.0178817056396148,0.0123796423658872,0.9876203576341128,3
1479,Beaver County CoC,PA-603,2019,123.0,0.3983739837398374,0.032520325203252,0.5691056910569106,0.5203252032520326,0.4796747967479675,0.0,0.0,0.5528455284552846,0.3739837398373983,0.0,0.008130081300813,0.008130081300813,0.056910569105691,0.056910569105691,0.943089430894309,0
1480,Erie City & County CoC,PA-605,2019,356.0,0.1853932584269663,0.0646067415730337,0.75,0.6432584269662921,0.3567415730337078,0.0,0.0,0.5196629213483146,0.4016853932584269,0.0,0.0028089887640449,0.0,0.0758426966292134,0.0533707865168539,0.946629213483146,4
1481,Puerto Rico Balance of Commonwealth CoC,PR-502,2019,1345.0,0.062453531598513,0.0401486988847583,0.8973977695167287,0.7672862453531598,0.2304832713754646,0.0014869888475836,0.0007434944237918,0.4104089219330855,0.1769516728624535,0.0022304832713754,0.0104089219330855,0.0014869888475836,0.3985130111524163,0.971003717472119,0.028996282527881,2
